gene,pval
isogroup10703,-0.424597806817487
isogroup10704,0.328984599870106
isogroup1071,4.80461285033966
isogroup10711,0.387299504931748
isogroup10713,-1.30332988174686
isogroup10716,-0.936214967831127
isogroup10719,0.545282584833472
isogroup1072,4.40500257516677
isogroup10722,2.45594683303434
isogroup10723,-0.207886930517981
isogroup10724,-0.622808664468038
isogroup10725,-5.84230290471446
isogroup10726,0.121840260552574
isogroup10727,-0.214437459758905
isogroup10728,3.42958936538793
isogroup1073,0.937601172002665
isogroup10730,1.23541372473909
isogroup10735,0.514668819139464
isogroup10736,-0.345907101251085
isogroup10737,-1.3992245766249
isogroup10739,-8.72220770594254
isogroup10740,0.550303544790869
isogroup10743,-0.502775744148069
isogroup10747,-0.616736694712476
isogroup1075,2.54398226976696
isogroup10751,-0.346346611158966
isogroup10752,0.250235204867058
isogroup10756,0.587096261279683
isogroup10757,-1.18167859729783
isogroup10759,1.85054498228964
isogroup10761,1.34953464378679
isogroup10764,2.86392767566518
isogroup10765,0.0335931859962153
isogroup1077,0.796688144657419
isogroup10771,0.0772969322738985
isogroup10773,0.259757329873127
isogroup10775,1.82482830302334
isogroup10777,-0.393347540994092
isogroup1078,2.92593066832556
isogroup10780,4.8959046603791
isogroup10782,2.90797964355291
isogroup10784,1.49387970612159
isogroup10786,-0.278613196287414
isogroup10791,-0.475392502574621
isogroup10792,-1.31592445995838
isogroup10795,-0.288634283545208
isogroup10798,3.625096957828
isogroup108,4.26307222074012
isogroup10804,0.382428962256348
isogroup10807,-0.966206707344477
isogroup10808,-0.196470001751258
isogroup1081,1.46574942546956
isogroup10814,-0.610686644311534
isogroup10816,0.255198445535529
isogroup10817,-0.527959405807001
isogroup1082,1.01874414788004
isogroup10821,0.434758505659394
isogroup10822,1.00825485441234
isogroup10827,-4.03641151531316
isogroup10829,-4.6109034754308
isogroup10830,-7.46413130305713
isogroup10831,-1.73905181835692
isogroup10840,-1.88967641817985
isogroup10846,-13.7575139842514
isogroup1085,-7.32183907396429
isogroup10851,0.428590102518268
isogroup10853,0.662458724997191
isogroup10856,0.854434800300122
isogroup10858,1.77275110859818
isogroup10859,0.375585533571642
isogroup1086,-0.758464928764658
isogroup10861,0.308579270124411
isogroup1087,-2.00326676283697
isogroup10876,1.48949051832452
isogroup10877,-0.0376740074690959
isogroup10878,-0.579638879204304
isogroup1088,1.79012024509613
isogroup10880,-2.32659965421366
isogroup10885,-0.229707180326047
isogroup10888,2.1469510355089
isogroup10890,-0.466286911023527
isogroup10892,0.641337246335938
isogroup10893,-0.351593720338849
isogroup10894,-1.2504793809171
isogroup10900,0.356343253681917
isogroup10903,-0.129604167267375
isogroup10904,0.803732817025097
isogroup10905,-1.36431973206054
isogroup10907,-4.90923577800672
isogroup10909,2.66575527279192
isogroup1091,1.11704978115271
isogroup10913,-0.924413714923736
isogroup10917,-0.542477539330211
isogroup10919,1.18330374752048
isogroup10920,-7.38663523009065
isogroup10925,-0.100125271156498
isogroup10928,-1.29628351858257
isogroup10930,-0.979316476173135
isogroup10936,0.712427296294529
isogroup10937,-0.641980810726345
isogroup10938,-6.26225005542462
isogroup10940,0.239946928689869
isogroup10945,1.91224036391036
isogroup10946,1.01785575166056
isogroup10947,-2.01673803686827
isogroup10948,2.09837768122504
isogroup10949,-8.76817237497742
isogroup10954,0.269675956242
isogroup10956,-0.230013683884045
isogroup10959,-0.330787587963163
isogroup1096,-4.24597462153231
isogroup10962,-3.49250865658057
isogroup10965,0.191755493064025
isogroup10969,-0.672113336854047
isogroup10970,2.83728835875511
isogroup10981,0.688352935527632
isogroup10982,0.0912204073583756
isogroup10989,-0.154312956656588
isogroup1099,1.19641534994079
isogroup10990,4.64936331879412
isogroup10991,-5.89004454085871
isogroup10992,-9.86438317177342
isogroup10993,0.650730771150279
isogroup10995,-3.05649344055194
isogroup11,0.38868729050426
isogroup110,0.141885765862901
isogroup1100,0.0506105958939837
isogroup11000,0.327455376119636
isogroup11001,-0.711167223864964
isogroup11003,-2.4277011613497
isogroup11007,2.05704319528427
isogroup11008,-0.176456267908285
isogroup1101,4.2351520958443
isogroup11011,-0.56811670818624
isogroup11015,-2.57241859295623
isogroup1102,1.25823398802995
isogroup11025,-6.0716652381679
isogroup11026,-0.0463676481312941
isogroup11027,1.68426019747975
isogroup11028,1.64745718881453
isogroup1103,1.05335331226346
isogroup11030,1.62248986644399
isogroup11034,-0.13822127253313
isogroup11035,0.107096422166634
isogroup11037,-0.0531682854903723
isogroup11043,-1.71061065182815
isogroup11046,-0.758910600670032
isogroup11047,0.163554039698765
isogroup11048,0.239403832349317
isogroup1105,0.437189087089693
isogroup11053,-0.12626222765721
isogroup11054,-0.0459164794837844
isogroup11059,0.115799494895
isogroup1106,-0.377000239623902
isogroup11060,-1.4935572130215
isogroup11062,-3.20370016725963
isogroup11066,-0.451638186306374
isogroup11067,-3.59214535137457
isogroup11068,-0.283910895164841
isogroup1107,-0.0753872024619041
isogroup11071,3.72198285441916
isogroup11072,-0.12731380626006
isogroup11075,2.86109169659381
isogroup1108,0.662071855536975
isogroup11083,0.651100035992386
isogroup11084,-1.16963830881395
isogroup11087,2.12359420340333
isogroup1109,0.672860495056714
isogroup11090,-1.23893284369584
isogroup11095,-0.0694023753120181
isogroup11099,1.48965112287454
isogroup111,-0.352033484518136
isogroup11101,0.485603866687873
isogroup11105,1.53074196025608
isogroup11106,1.74203422571766
isogroup11108,-1.79021381520195
isogroup11109,-1.24609527322964
isogroup1111,-0.597370545859685
isogroup11112,-2.51141453593534
isogroup11113,-0.229838319606039
isogroup11118,1.58420754443855
isogroup1112,0.525530548384522
isogroup11121,0.571852121515873
isogroup1113,-4.56073401131219
isogroup11130,0.571703572094752
isogroup11133,1.50495577914275
isogroup11134,0.199379628419926
isogroup1114,0.334559095321678
isogroup11140,1.56048565212111
isogroup11143,0.256032448747664
isogroup11147,0.0579245139565363
isogroup1115,1.4343683501186
isogroup11155,-0.0471247200026105
isogroup11156,0.389755624549165
isogroup1116,-0.0276583046176733
isogroup11162,-4.79328170684096
isogroup11163,-0.71197155223033
isogroup11167,0.727147605627392
isogroup11169,-3.93173603813021
isogroup1117,0.16987583552657
isogroup11174,-0.224984966281683
isogroup1118,1.74793910264744
isogroup11181,-1.22573021044787
isogroup11182,1.20413078145447
isogroup11185,-5.07916596825727
isogroup11188,-0.455279644344145
isogroup1119,-0.600728421340232
isogroup11190,-6.41096116179056
isogroup11191,-1.99432205070785
isogroup11198,-0.0385678570113677
isogroup11199,0.560963062632081
isogroup112,-1.32843917478285
isogroup1120,-0.179543259608556
isogroup11201,-0.394265465388322
isogroup11202,0.21314247383964
isogroup11203,-7.42489155228108
isogroup11205,-0.216785473524501
isogroup11207,-0.0556951216764369
isogroup1121,-0.563740365837666
isogroup11210,2.56764941650847
isogroup11215,-0.0479020359783596
isogroup11216,-0.184480698300443
isogroup11218,0.325413676667648
isogroup11219,0.922986080166132
isogroup1122,-15.7118974139662
isogroup11220,-10.0185787239686
isogroup11221,0.18819993915721
isogroup11223,5.36306340077823
isogroup11225,2.07054469234656
isogroup11226,-2.11032192817422
isogroup11229,0.468250292846622
isogroup11236,-1.56320256242508
isogroup11237,1.24041421121558
isogroup1124,-0.9383557864927
isogroup11240,-1.83071160665364
isogroup11242,1.59198712694666
isogroup11243,0.409006922947871
isogroup11244,1.23447232182786
isogroup11246,-5.56072928871431
isogroup11248,-2.94873783057437
isogroup11252,-0.890022168888874
isogroup11253,-0.830971470556974
isogroup11270,1.29331052334791
isogroup11274,1.28933897147773
isogroup11278,4.90476819969882
isogroup1128,2.4061983358675
isogroup11281,-0.22594040586756
isogroup11285,2.66819335079835
isogroup11288,-3.32806754846601
isogroup1129,-0.21048270779254
isogroup11291,-1.78306932467644
isogroup11292,0.549509773058742
isogroup11299,-17.8588295163045
isogroup113,-0.343180209357855
isogroup1130,-0.601917404902475
isogroup11300,-0.110453925263327
isogroup11302,-0.761859141817492
isogroup11303,1.55773584743557
isogroup11306,3.43607641759828
isogroup11307,1.33887984771606
isogroup11308,-0.352290495918264
isogroup1131,0.170482133567963
isogroup11310,0.243229955500456
isogroup11311,-0.996811960026879
isogroup11313,0.707780629323691
isogroup11314,0.359669012486221
isogroup11316,-3.20896400544539
isogroup11319,-0.895029455756761
isogroup1132,-1.12310527691008
isogroup11321,-0.364419954102722
isogroup11322,-0.464369789893796
isogroup1133,1.90420782997362
isogroup11331,-0.100665747852761
isogroup11337,1.13150425665062
isogroup11340,1.42030636313218
isogroup11344,-0.395243697778813
isogroup11346,-0.309339146017005
isogroup11358,-0.737484030484496
isogroup11359,-0.286465123323519
isogroup11360,-2.59648959555202
isogroup11363,-1.9804806813453
isogroup11364,0.703157836141343
isogroup11368,-1.09025473407219
isogroup1137,0.532818047104351
isogroup11371,0.207779864204057
isogroup11377,-5.48788487215206
isogroup11384,-6.28459739072772
isogroup11387,-0.388213803630342
isogroup11388,-19.0347101826065
isogroup11389,0.0925835129928977
isogroup11390,-0.456298050984066
isogroup11391,-2.74627277846904
isogroup11392,-0.0561707917372855
isogroup11396,0.712826323569647
isogroup114,-0.207676589355287
isogroup1140,-0.722115068182925
isogroup11401,-0.173995441037449
isogroup11403,-5.1330652721727
isogroup11404,-8.06237069429724
isogroup11405,1.39218330296914
isogroup11409,0.98555185002858
isogroup1141,0.545297557022723
isogroup11416,0.280785370533567
isogroup11418,-0.235827212670746
isogroup11420,-0.446547258082064
isogroup11423,-0.738224056799414
isogroup11426,-6.91619016464934
isogroup11428,-1.47104649753314
isogroup11430,-3.64334947518914
isogroup11433,-0.421535068561098
isogroup1144,4.44374890921561
isogroup11441,-0.137792234059233
isogroup11448,2.36046987277426
isogroup11449,1.20318563836691
isogroup11451,0.0245035802156993
isogroup11454,1.29624144121868
isogroup1146,-1.79451762017114
isogroup11460,-0.982799696428016
isogroup1147,-0.423681310255402
isogroup11471,-2.05027916689126
isogroup11474,-2.58251345541118
isogroup11475,-4.70435067691217
isogroup11479,-1.95350034149779
isogroup1148,6.2636885635501
isogroup11482,2.81505350996391
isogroup11484,-2.92297421741987
isogroup11487,0.209757286458243
isogroup11488,0.482327262459062
isogroup11489,5.13907812297572
isogroup11490,0.0684154069057871
isogroup11492,0.847725226955078
isogroup11497,-0.302771239653023
isogroup11498,0.0217258488606093
isogroup115,-4.57109920168657
isogroup11517,1.44035822785222
isogroup11519,0.555484005865555
isogroup1152,3.52932246764402
isogroup11521,0.428193276843116
isogroup11527,-2.22169911168197
isogroup1153,-0.723730484794417
isogroup11530,0.11581886594731
isogroup11532,0.825841870053826
isogroup11539,0.358140984830506
isogroup1154,-1.65315434181045
isogroup11540,1.20911560983504
isogroup11541,1.09153908380122
isogroup11542,0.261986480229621
isogroup11549,-1.17106610306638
isogroup1155,0.865996903753191
isogroup11551,-2.42433125980519
isogroup11552,-0.182825949444414
isogroup11553,-1.68641466936414
isogroup11554,1.60814092409896
isogroup11559,2.72440807008215
isogroup1156,-3.04503489342634
isogroup11564,-3.05314250907355
isogroup11567,0.755238594499154
isogroup11568,-7.24456729519198
isogroup1157,0.225627216940849
isogroup11570,0.226738196357544
isogroup11579,-2.12613434690705
isogroup1158,-0.150382029169033
isogroup11585,-0.564975614577692
isogroup11586,-1.03883037337433
isogroup1159,0.403623874061207
isogroup11591,-1.41682564966606
isogroup11594,0.230501604197845
isogroup11599,-3.37484055396402
isogroup116,0.0387212368818481
isogroup1160,1.31709495744684
isogroup11602,0.551348924100943
isogroup11604,-3.22646915793228
isogroup11605,-0.303832854796852
isogroup11606,-1.14343109497257
isogroup11608,-1.56083442176331
isogroup11609,0.38071098454018
isogroup1161,1.96301466939702
isogroup11610,0.231127228470953
isogroup11613,0.308920648190707
isogroup11614,0.244830058331408
isogroup11615,-3.02048518246601
isogroup11619,-1.93346818344532
isogroup11622,1.13650164146142
isogroup11624,-0.0237775713403836
isogroup11625,-0.519724901079754
isogroup11626,-0.211556830993982
isogroup1163,0.0701155564347988
isogroup11631,1.85238478852086
isogroup11633,-1.41767152927631
isogroup11634,0.459485773922731
isogroup11635,-0.401744789198392
isogroup11641,0.434661713132279
isogroup11645,-12.5972537573283
isogroup11646,-2.4986671722436
isogroup1165,-1.08474528761099
isogroup11651,0.218985624111828
isogroup11652,0.25868240103427
isogroup11653,1.95201442879161
isogroup11654,-8.51725160879438
isogroup11655,-0.35548761700787
isogroup11662,-0.362408718041877
isogroup11663,1.43518702044033
isogroup11664,-4.0947237580962
isogroup11671,-0.0563102929385515
isogroup11672,1.06737453331584
isogroup11676,1.98276294700819
isogroup11677,0.237031306508315
isogroup11678,3.13058081702532
isogroup11679,-0.617266917700641
isogroup11683,-6.14094891163147
isogroup11685,1.10747775872658
isogroup11687,1.14337313809464
isogroup1169,1.86494325469503
isogroup11690,0.0981788818316142
isogroup11692,0.867802870158706
isogroup11695,-0.971945956031735
isogroup117,4.1751143917436
isogroup1170,-3.39798078707798
isogroup11701,-1.55690788328777
isogroup11707,-1.30505051330161
isogroup11708,1.37809195170795
isogroup11709,-0.108154780546029
isogroup1171,-2.49751037203669
isogroup11710,0.594681414541307
isogroup11712,-0.931517446773991
isogroup1172,-1.07175728039844
isogroup11721,-0.000233308558552215
isogroup11722,-1.46740643779589
isogroup11725,1.34914526778287
isogroup11727,4.12743077071268
isogroup1173,-0.909148535195328
isogroup11733,-0.436902276530808
isogroup11734,-0.0299078453110857
isogroup11736,1.25931020442124
isogroup11739,0.572484119035507
isogroup1174,-8.40260113521021
isogroup11741,-5.29707308020691
isogroup11742,-1.24085691306868
isogroup11743,0.0304162146166688
isogroup11745,-3.69685434742971
isogroup11746,-11.8718613459105
isogroup11750,0.508980262692273
isogroup11751,-0.197625515373139
isogroup11754,0.927539192517612
isogroup11757,-0.0505708505965211
isogroup1176,0.337996814507634
isogroup11774,0.485327563988176
isogroup11778,1.44869924192781
isogroup1178,1.45872535264455
isogroup11783,-0.169293231495857
isogroup11787,0.15649913857588
isogroup11790,-0.973779538126503
isogroup11793,-0.216084027242243
isogroup1180,1.47068035406466
isogroup11801,0.813598662284562
isogroup11802,-0.571809426741278
isogroup11804,-2.38398918098456
isogroup11809,-0.153214359433075
isogroup11814,0.333751357813424
isogroup11815,2.79663152503233
isogroup11819,0.35047655053557
isogroup1182,0.159875685050321
isogroup11823,0.729934420158447
isogroup11827,-4.84764527814921
isogroup11829,-2.14042086415692
isogroup1183,0.199867568452466
isogroup11837,-4.69102605888365
isogroup11839,-0.16534465086161
isogroup1184,0.674828630304036
isogroup11845,0.980814633488459
isogroup11852,-2.18367606949854
isogroup11853,0.655307583024806
isogroup11854,-0.515854627815909
isogroup11855,3.2727703116953
isogroup11857,0.052208356786361
isogroup11859,-0.976369716665038
isogroup1186,1.37415410965667
isogroup11861,1.37367828929036
isogroup11866,-0.286862001986737
isogroup11869,-0.977581165315068
isogroup11870,-0.504252894320092
isogroup11872,-2.12334503703056
isogroup11875,-4.76284737405793
isogroup11878,2.16228637657953
isogroup11879,-6.03375340469624
isogroup1188,-2.2469445631133
isogroup11880,1.47723981277698
isogroup11884,-12.3835526890841
isogroup11889,-0.631069371339645
isogroup1189,8.34638763219568
isogroup11892,1.16032427245809
isogroup11897,-10.6803065464297
isogroup11899,1.04656666763262
isogroup119,4.9123178870733
isogroup11900,-0.471676481825249
isogroup11909,0.0829479988747027
isogroup11911,-4.50598882114937
isogroup11913,0.107690259687284
isogroup11917,-0.136975823556575
isogroup11918,0.196168354169299
isogroup1192,0.0537127775853721
isogroup1193,0.185694495296864
isogroup11934,1.51862074775553
isogroup11936,-9.0218672921422
isogroup11937,-0.11219749279159
isogroup1194,0.247911577998618
isogroup11940,0.424110288707655
isogroup11941,0.157076969972701
isogroup11945,2.4307182562966
isogroup11947,-2.16043905150584
isogroup1195,0.497183407478105
isogroup11952,1.5302978231232
isogroup11959,1.7465481205518
isogroup1196,-3.12999330583382
isogroup11963,0.282307474394679
isogroup11966,-2.65874388125787
isogroup1197,-0.506554817955462
isogroup11970,2.69183435937022
isogroup11971,-1.24600189901991
isogroup11975,0.775611311258167
isogroup11976,-0.0589497731871374
isogroup11977,-0.154218186997532
isogroup11979,0.0736537510082654
isogroup1198,1.53465261520179
isogroup11982,8.1298651910067
isogroup11983,0.941224223672264
isogroup11990,2.03898095250387
isogroup11997,-0.23724072958936
isogroup12001,-9.59214584252368
isogroup12007,-0.167534375392583
isogroup1201,-5.10365761180813
isogroup12015,-8.09056836334087
isogroup1202,1.66196760587915
isogroup12020,-0.4860987744644
isogroup12029,3.09918076820008
isogroup1203,1.19433945250116
isogroup12030,-1.50487899652925
isogroup12038,0.608003779649595
isogroup12039,-2.29356966481205
isogroup12041,-1.93096432837442
isogroup12043,-2.45613994103982
isogroup12045,-5.51883402940531
isogroup12046,1.30834243464144
isogroup12047,-1.21304953774403
isogroup12048,-14.1999507742294
isogroup12058,-0.206296433601662
isogroup1206,0.123510752960603
isogroup12060,0.268074173519958
isogroup12063,-2.03186678945128
isogroup12069,0.539634968516819
isogroup12072,-4.62219275706168
isogroup12074,-1.20885672945962
isogroup12076,0.534640935233122
isogroup12080,0.419852362112986
isogroup12087,-2.69731330394557
isogroup1209,-27.3652281523084
isogroup12091,0.674740880295788
isogroup12094,0.510699845019751
isogroup12099,-0.0246979908889221
isogroup1210,-2.62937661027067
isogroup12100,-6.19595496562498
isogroup12102,-8.68881476469086
isogroup12103,0.849329462337231
isogroup12107,0.475396269082341
isogroup12110,-0.663600284228111
isogroup12116,-2.30613773660601
isogroup12117,-0.797923493969163
isogroup12118,-0.120682187368882
isogroup12119,5.00355712685704
isogroup1212,3.36953585355761
isogroup12121,2.74340264100421
isogroup12125,-4.25013686259895
isogroup12127,0.736718978403966
isogroup12129,-0.184070115990228
isogroup1213,-0.743144023075853
isogroup12132,-4.22292485580919
isogroup12133,-2.85711550093427
isogroup12134,-1.02180396535055
isogroup12135,0.450894379926564
isogroup1214,1.71859976296245
isogroup12144,-0.209473977327552
isogroup12145,-0.0262614884508734
isogroup1215,2.80458868504206
isogroup12151,-0.796421651459625
isogroup12158,0.253554123908775
isogroup12163,-0.882424479318519
isogroup1217,0.156990551322671
isogroup12171,-0.146604634759313
isogroup12174,0.644896871472439
isogroup12177,-0.305691073235247
isogroup12179,-0.647163272433143
isogroup1218,1.31065306966691
isogroup12185,-0.170320137698308
isogroup12198,1.15355308958078
isogroup1220,-0.42924127416442
isogroup12207,-8.76698620733934
isogroup1221,-0.513525892415838
isogroup12214,4.06662268057699
isogroup12215,-4.14186545152093
isogroup12216,-1.56141058937378
isogroup12217,0.0647864627436838
isogroup12219,-9.34282633787678
isogroup1222,-2.90703293906651
isogroup12225,-4.33398723355422
isogroup12228,-1.66316506799197
isogroup12231,-0.823396475347957
isogroup12234,0.494643958525568
isogroup12236,3.53674490743235
